round,client_id,trust_score
6,31,0.147633
7,40,0.065918
7,7,-0.813
7,1,0.099824
7,17,-1.22853
7,15,-0.066324
7,14,-0.192653
7,8,-0.153773
7,6,-0.032684
7,34,0.17683
7,5,-0.303183
7,37,-0.587894
7,27,0.059228
7,2,-0.711416
7,47,-0.257206
7,49,0.139366
7,13,0.20472
7,44,0.170765
7,32,-0.57
7,36,-0.045684
7,46,0.203154
7,12,0.205587
7,45,-0.078162
7,41,0.17697
7,26,-0.181423
7,28,0.084935
7,0,-0.57
7,10,0.24811
7,21,0.083499
7,9,0.365881
7,24,-0.142953
7,22,-0.261791
7,38,-0.262871
7,16,-0.813
7,29,-0.016692
7,35,0.15338
7,18,0.127044
7,23,-0.147223
7,4,-0.276839
7,43,0.088735
7,39,-0.57
7,42,0.08485
7,20,0.052038
7,3,-0.57
7,25,0.142147
7,31,0.147633
7,33,-0.1786
7,48,0.001669
8,40,0.065918
8,7,-0.813
8,1,0.099824
8,17,-1.22853
8,15,-0.054115
8,14,-0.192653
8,8,-0.153773
8,6,-0.024105
8,34,0.17683
8,5,-0.303183
8,37,-0.587894
8,27,-0.039333
8,2,-0.711416
8,47,-0.369343
8,49,0.139366
8,13,0.20472
8,44,0.170765
8,32,-0.813
8,36,-0.045684
8,46,0.203154
8,12,0.223973
8,45,-0.115247
8,41,0.220184
8,26,-0.181423
8,28,0.084935
8,0,-0.813
8,10,0.285335
8,21,0.083499
8,9,0.442119
8,24,-0.142953
8,22,-0.261791
8,38,-0.262871
8,16,-1.0317
8,29,-0.087887
8,35,0.15338
8,18,0.236694
8,23,-0.137811
8,4,-0.276839
8,43,0.153876
8,39,-0.57
8,42,0.08485
8,20,0.093414
8,3,-0.57
8,25,0.142147
8,31,0.147633
8,33,-0.19925
8,48,0.001669
8,11,0.016827
8,19,-0.119603
9,40,0.065918
9,7,-1.0317
9,1,0.207876
9,17,-1.22853
9,15,-0.084455
9,14,-0.192653
9,8,-0.16761
9,6,-0.024105
9,34,0.248839
9,5,-0.28974
9,37,-0.541125
9,27,-0.023379
9,2,-0.711416
9,47,-0.369343
9,49,0.139366
9,13,0.20472
9,44,0.170765
9,32,-0.813
9,36,-0.021265
9,46,0.203154
9,12,0.223973
9,45,-0.067407
9,41,0.303832
9,26,-0.181423
9,28,0.084935
9,0,-0.813
9,10,0.372952
9,21,0.083499
9,9,0.442119
9,24,-0.142953
9,22,-0.261791
9,38,-0.262871
9,16,-1.22853
9,29,-0.087887
9,35,0.15338
9,18,0.236694
9,23,-0.144976
9,4,-0.184388
9,43,0.153876
9,39,-0.57
9,42,0.146497
9,20,0.093414
9,3,-0.813
9,25,0.142147
9,31,0.252854
9,33,-0.19925
9,48,0.001669
9,11,0.016827
9,19,-0.127471
9,30,-0.3
10,40,0.065918
10,7,-1.22853
10,1,0.257987
10,17,-1.22853
10,15,-0.093324
10,14,-0.273851
10,8,-0.16761
10,6,-0.024105
10,34,0.246648
10,5,-0.28974
10,37,-0.541125
10,27,-0.023379
10,2,-0.711416
10,47,-0.369343
10,49,0.139366
10,13,0.253647
10,44,0.219188
10,32,-0.813
10,36,-0.021265
10,46,0.27424
10,12,0.217671
10,45,-0.067407
10,41,0.306457
10,26,-0.181423
10,28,0.060346
10,0,-0.813
10,10,0.372952
10,21,-0.03214
10,9,0.442119
10,24,-0.142953
10,22,-0.261791
10,38,-0.262871
10,16,-1.22853
10,29,-0.087887
10,35,0.15338
10,18,0.290007
10,23,-0.171596
10,4,-0.270425
10,43,0.153876
10,39,-0.813
10,42,0.157392
10,20,0.093414
10,3,-0.813
10,25,0.156959
10,31,0.252854
10,33,-0.23319
10,48,0.001669
10,11,0.016827
10,19,-0.28763
10,30,-0.3
11,40,0.116098
11,7,-1.22853
11,1,0.257987
11,17,-1.33042
11,15,-0.06516
11,14,-0.272455
11,8,-0.22822
11,6,-0.024105
11,34,0.246648
11,5,-0.28974
11,37,-0.5428
11,27,-0.023379
11,2,-0.701362
11,47,-0.369343
11,49,0.139366
11,13,0.318831
11,44,0.266819
11,32,-1.0317
11,36,-0.021265
11,46,0.346635
11,12,0.217671
11,45,-0.067407
11,41,0.306457
11,26,-0.181423
11,28,0.060346
11,0,-0.994328
11,10,0.372952
11,21,0.012986
11,9,0.442119
11,24,-0.142953
11,22,-0.261791
11,38,-0.262871
11,16,-1.22853
11,29,-0.087887
11,35,0.175452
11,18,0.290007
11,23,-0.183132
11,4,-0.262214
11,43,0.209744
11,39,-0.813
11,42,0.157392
11,20,0.093414
11,3,-1.0317
11,25,0.156959
11,31,0.292919
11,33,-0.23319
11,48,0.0766
11,11,0.016827
11,19,-0.28763
11,30,-0.3
12,40,0.111537
12,7,-1.22853
12,1,0.257987
12,17,-1.33042
12,15,-0.081978
12,14,-0.272455
12,8,-0.22822
12,6,0.0183
12,34,0.246648
12,5,-0.28974
12,37,-0.5428
12,27,-0.161534
12,2,-0.701362
12,47,-0.51195
12,49,0.225195
12,13,0.318831
12,44,0.305814
12,32,-1.22853
12,36,-0.020547
12,46,0.346635
12,12,0.242588
12,45,-0.067407
12,41,0.345034
12,26,-0.398794
12,28,0.060346
12,0,-0.994328
12,10,0.372952
12,21,0.013096
12,9,0.442119
12,24,-0.142953
12,22,-0.333485
12,38,-0.262871
12,16,-1.22853
12,29,-0.124706
12,35,0.211631
12,18,0.290007
12,23,-0.183132
12,4,-0.262214
12,43,0.209744
12,39,-0.813
12,42,0.178391
12,20,0.093414
12,3,-1.22853
12,25,0.222974
12,31,0.292919
12,33,-0.23319
12,48,0.0766
12,11,0.016827
12,19,-0.28763
12,30,-0.57
13,40,0.111537
13,7,-1.22853
13,1,0.257987
13,17,-1.366938
13,15,-0.04266
13,14,-0.272455
13,8,-0.275156
13,6,-0.008024
13,34,0.257596
13,5,-0.351446
13,37,-0.5428
13,27,-0.182584
13,2,-0.701362
13,47,-0.586386
13,49,0.276084
13,13,0.318831
13,44,0.330526
13,32,-1.22853
13,36,-0.020547
13,46,0.346635
13,12,0.325471
13,45,-0.067407
13,41,0.345034
13,26,-0.398794
13,28,0.119453
13,0,-1.121201
13,10,0.372952
13,21,0.013096
13,9,0.442119
13,24,-0.142953
13,22,-0.333485
13,38,-0.262871
13,16,-1.22853
13,29,-0.111438
13,35,0.25432
13,18,0.290007
13,23,-0.183132
13,4,-0.236789
13,43,0.209744
13,39,-1.0317
13,42,0.178391
13,20,0.093414
13,3,-1.405677
13,25,0.222974
13,31,0.292919
13,33,-0.23319
13,48,0.140689
13,11,0.073973
13,19,-0.28763
13,30,-0.57
14,40,0.111537
14,7,-1.22853
14,1,0.257987
14,17,-1.366938
14,15,-0.030065
14,14,-0.272455
14,8,-0.275156
14,6,-0.034193
14,34,0.257596
14,5,-0.351446
14,37,-0.5428
14,27,-0.19036
14,2,-0.701362
14,47,-0.613169
14,49,0.276084
14,13,0.377553
14,44,0.330526
14,32,-1.22853
14,36,-0.020547
14,46,0.346635
14,12,0.325471
14,45,-0.038662
14,41,0.345034
14,26,-0.400817
14,28,0.119453
14,0,-1.145033
14,10,0.42245
14,21,0.013096
14,9,0.47998
14,24,-0.136986
14,22,-0.333485
14,38,-0.262871
14,16,-1.361771
14,29,-0.081518
14,35,0.25432
14,18,0.34049
14,23,-0.183132
14,4,-0.236789
14,43,0.209744
14,39,-1.22853
14,42,0.178391
14,20,0.093414
14,3,-1.565109
14,25,0.230924
14,31,0.319043
14,33,-0.23319
14,48,0.173601
14,11,0.073973
14,19,-0.28763
14,30,-0.813
15,40,0.111537
15,7,-1.22853
15,1,0.257987
15,17,-1.366938
15,15,-0.030065
15,14,-0.272455
15,8,-0.275156
15,6,-0.034193
15,34,0.269031
15,5,-0.430894
15,37,-0.619372
15,27,-0.19036
15,2,-0.701362
15,47,-0.604132
15,49,0.276084
15,13,0.419866
15,44,0.353043
15,32,-1.405677
15,36,-0.020547
15,46,0.396916
15,12,0.325471
15,45,-0.038662
15,41,0.350114
15,26,-0.400817
15,28,0.119453
15,0,-1.145033
15,10,0.460058
15,21,0.013096
15,9,0.47998
15,24,-0.136986
15,22,-0.333485
15,38,-0.247686
15,16,-1.361771
15,29,-0.081518
15,35,0.25432
15,18,0.385771
15,23,-0.183132
15,4,-0.217987
15,43,0.209744
15,39,-1.22853
15,42,0.195923
15,20,0.131955
15,3,-1.708598
15,25,0.230924
15,31,0.319043
15,33,-0.254194
15,48,0.173601
15,11,0.071452
15,19,-0.354996
15,30,-1.0317
16,40,0.111537
16,7,-1.405677
16,1,0.257987
16,17,-1.366938
16,15,-0.037061
16,14,-0.272455
16,8,-0.275156
16,6,-0.034193
16,34,0.286031
16,5,-0.461211
16,37,-0.632478
16,27,-0.19036
16,2,-0.69357
16,47,-0.666157
16,49,0.276084
16,13,0.485644
16,44,0.413549
16,32,-1.405677
16,36,-0.000674
16,46,0.396916
16,12,0.325471
16,45,-0.006011
16,41,0.350114
16,26,-0.405697
16,28,0.119453
16,0,-1.145033
16,10,0.460058
16,21,0.013096
16,9,0.47998
16,24,-0.136986
16,22,-0.333485
16,38,-0.225648
16,16,-1.525594
16,29,-0.081518
16,35,0.25432
16,18,0.385771
16,23,-0.183132
16,4,-0.193458
16,43,0.261325
16,39,-1.405677
16,42,0.195923
16,20,0.161656
16,3,-1.708598
16,25,0.288665
16,31,0.319043
16,33,-0.173858
16,48,0.173601
16,11,0.071452
16,19,-0.354996
16,30,-1.0317
17,40,0.111537
17,7,-1.405677
17,1,0.257987
17,17,-1.366938
17,15,-0.037061
17,14,-0.272455
17,8,-0.468298
17,6,-0.015747
17,34,0.205044
17,5,-0.461211
17,37,-0.632478
17,27,-0.19036
17,2,-0.69357
17,47,-0.765854
17,49,0.331181
17,13,0.571843
17,44,0.413549
17,32,-1.565109
17,36,0.002306
17,46,0.396916
17,12,0.325471
17,45,0.007505
17,41,0.416183
17,26,-0.405697
17,28,0.119453
17,0,-1.33053
17,10,0.460058
17,21,0.013096
17,9,0.47998
17,24,-0.136986
17,22,-0.333485
17,38,-0.225648
17,16,-1.673035
17,29,-0.076279
17,35,0.25432
17,18,0.385771
17,23,-0.183132
17,4,-0.197439
17,43,0.299079
17,39,-1.565109
17,42,0.225788
17,20,0.16599
17,3,-1.708598
17,25,0.318779
17,31,0.319043
17,33,-0.173858
17,48,0.173601
17,11,0.071452
17,19,-0.39051
17,30,-1.0317
18,40,0.111537
18,7,-1.544186
18,1,0.257987
18,17,-1.366938
18,15,-0.035194
18,14,-0.272455
18,8,-0.561223
18,6,0.053306
18,34,0.213532
18,5,-0.461211
18,37,-0.637636
18,27,-0.19036
18,2,-0.69357
18,47,-0.765854
18,49,0.331181
18,13,0.571843
18,44,0.413549
18,32,-1.565109
18,36,0.002306
18,46,0.430705
18,12,0.325471
18,45,0.007505
18,41,0.445208
18,26,-0.405697
18,28,0.163501
18,0,-1.425127
18,10,0.481473
18,21,0.013096
18,9,0.47998
18,24,-0.136986
18,22,-0.321154
18,38,-0.225648
18,16,-1.805731
18,29,-0.076279
18,35,0.276968
18,18,0.453476
18,23,-0.184128
18,4,-0.175856
18,43,0.299079
18,39,-1.708598
18,42,0.225788
18,20,0.16599
18,3,-1.708598
18,25,0.318779
18,31,0.319043
18,33,-0.11078
18,48,0.173601
18,11,0.071452
18,19,-0.396562
18,30,-1.0317
19,40,0.121289
19,7,-1.544186
19,1,0.257987
19,17,-1.510934
19,15,-0.035194
19,14,-0.272455
19,8,-0.561223
19,6,0.053306
19,34,0.213532
19,5,-0.61912
19,37,-0.637636
19,27,-0.270084
19,2,-0.759866
19,47,-0.837787
19,49,0.331181
19,13,0.565242
19,44,0.395466
19,32,-1.708598
19,36,0.002306
19,46,0.430705
19,12,0.325471
19,45,0.007505
19,41,0.438293
19,26,-0.405697
19,28,0.163501
19,0,-1.557653
19,10,0.480419
19,21,0.011917
19,9,0.514091
19,24,-0.136986
19,22,-0.321154
19,38,-0.179221
19,16,-1.925158
19,29,-0.076279
19,35,0.24914
19,18,0.46092
19,23,-0.184128
19,4,-0.175856
19,43,0.299079
19,39,-1.708598
19,42,0.225788
19,20,0.16599
19,3,-1.837739
19,25,0.318779
19,31,0.331379
19,33,-0.11078
19,48,0.173601
19,11,0.071452
19,19,-0.396562
19,30,-1.0317
20,40,0.119941
20,7,-1.689768
20,1,0.334585
20,17,-1.510934
20,15,-0.035194
20,14,-0.272455
20,8,-0.617485
20,6,0.053306
20,34,0.192746
20,5,-0.61912
20,37,-0.649119
20,27,-0.414574
20,2,-0.832921
20,47,-0.837787
20,49,0.36533
20,13,0.565242
20,44,0.395466
20,32,-1.708598
20,36,0.002306
20,46,0.430705
20,12,0.325471
20,45,0.007505
20,41,0.438293
20,26,-0.405697
20,28,0.127585
20,0,-1.66966
20,10,0.50001
20,21,0.011917
20,9,0.53647
20,24,-0.136986
20,22,-0.321154
20,38,-0.179221
20,16,-2.032642
20,29,-0.076279
20,35,0.25117
20,18,0.46092
20,23,-0.204741
20,4,-0.158838
20,43,0.321563
20,39,-1.708598
20,42,0.246679
20,20,0.16599
20,3,-1.837739
20,25,0.318779
20,31,0.331379
20,33,-0.11078
20,48,0.211124
20,11,0.071452
20,19,-0.396562
20,30,-1.0317
21,40,0.119941
21,7,-1.689768
21,1,0.399117
21,17,-1.510934
21,15,-0.055133
21,14,-0.272455
21,8,-0.617485
21,6,-0.011847
21,34,0.138451
21,5,-0.61912
21,37,-0.649119
21,27,-0.414574
21,2,-1.049629
21,47,-0.837787
21,49,0.36533
21,13,0.608044
21,44,0.430997
21,32,-1.708598
21,36,0.002306
21,46,0.512146
21,12,0.325471
21,45,0.007505
21,41,0.438293
21,26,-0.588562
21,28,0.127585
21,0,-1.66966
21,10,0.509819
21,21,0.011917
21,9,0.519207
21,24,-0.136986
21,22,-0.589039
21,38,-0.29481
21,16,-2.032642
21,29,-0.076279
21,35,0.229214
21,18,0.46092
21,23,-0.243174
21,4,-0.158838
21,43,0.348164
21,39,-1.708598
21,42,0.323064
21,20,0.16599
21,3,-1.837739
21,25,0.318779
21,31,0.331379
21,33,-0.11078
21,48,0.20184
21,11,0.061146
21,19,-0.617842
21,30,-1.0317
22,40,0.119941
22,7,-1.689768
22,1,0.520387
22,17,-1.524706
22,15,-0.104866
22,14,-0.247171
22,8,-0.617485
22,6,0.065162
22,34,0.139073
22,5,-0.61912
22,37,-0.649119
22,27,-0.414574
22,2,-0.961225
22,47,-0.837787
22,49,0.36533
22,13,0.608044
22,44,0.430997
22,32,-1.708598
22,36,0.002306
22,46,0.512146
22,12,0.398009
22,45,0.007505
22,41,0.438293
22,26,-0.801528
22,28,0.127585
22,0,-1.66966
22,10,0.612754
22,21,0.138527
22,9,0.519207
22,24,-0.12634
22,22,-0.528173
22,38,-0.258932
22,16,-2.032642
22,29,-0.127727
22,35,0.229214
22,18,0.46092
22,23,-0.243174
22,4,-0.158838
22,43,0.348164
22,39,-1.837739
22,42,0.297932
22,20,0.16599
22,3,-1.837739
22,25,0.318779
22,31,0.376977
22,33,-0.11078
22,48,0.20184
22,11,0.061146
22,19,-0.577287
22,30,-1.22853
23,40,0.119941
23,7,-1.820791
23,1,0.559278
23,17,-1.538697
23,15,-0.104866
23,14,-0.247171
23,8,-0.617485
23,6,0.089325
23,34,0.119247
23,5,-0.61912
23,37,-0.632311
23,27,-0.412263
23,2,-0.954696
23,47,-0.837787
23,49,0.419973
23,13,0.608044
23,44,0.430997
23,32,-1.837739
23,36,0.002306
23,46,0.512146
23,12,0.398009
23,45,0.022283
23,41,0.492511
23,26,-0.801528
23,28,0.127585
23,0,-1.66966
23,10,0.612754
23,21,0.130594
23,9,0.519207
23,24,-0.12634
23,22,-0.56453
23,38,-0.258932
23,16,-2.108303
23,29,-0.127727
23,35,0.229214
23,18,0.46092
23,23,-0.249758
23,4,-0.129074
23,43,0.348164
23,39,-1.837739
23,42,0.297932
23,20,0.16599
23,3,-1.837739
23,25,0.3658
23,31,0.376977
23,33,-0.11078
23,48,0.237658
23,11,0.097857
23,19,-0.577287
23,30,-1.22853
24,40,0.119941
24,7,-1.938712
24,1,0.559278
24,17,-1.538697
24,15,-0.104866
24,14,-0.247171
24,8,-0.617485
24,6,0.089325
24,34,0.120369
24,5,-0.61912
24,37,-0.632311
24,27,-0.384083
24,2,-1.057244
24,47,-0.837787
24,49,0.419973
24,13,0.608044
24,44,0.430997
24,32,-1.953965
24,36,0.019075
24,46,0.512146
24,12,0.464513
24,45,0.022283
24,41,0.492511
24,26,-0.801528
24,28,0.127585
24,0,-1.755977
24,10,0.612754
24,21,0.181284
24,9,0.519207
24,24,-0.149173
24,22,-0.56453
24,38,-0.210042
24,16,-2.195635
24,29,-0.127727
24,35,0.229214
24,18,0.46092
24,23,-0.254303
24,4,-0.075513
24,43,0.348164
24,39,-1.953965
24,42,0.339289
24,20,0.2358
24,3,-1.837739
24,25,0.3658
24,31,0.376977
24,33,-0.074292
24,48,0.242879
24,11,0.097857
24,19,-0.596807
24,30,-1.22853
25,40,0.119941
25,7,-2.044841
25,1,0.559278
25,17,-1.538697
25,15,-0.104866
25,14,-0.247171
25,8,-0.774778
25,6,0.089325
25,34,0.120369
25,5,-0.61912
25,37,-0.833572
25,27,-0.384083
25,2,-1.057244
25,47,-0.837787
25,49,0.43145
25,13,0.608044
25,44,0.430997
25,32,-2.058568
25,36,0.019075
25,46,0.542357
25,12,0.441088
25,45,-0.079546
25,41,0.450019
25,26,-0.869676
25,28,0.127585
25,0,-1.755977
25,10,0.612754
25,21,0.181284
25,9,0.519207
25,24,-0.33319
25,22,-0.56453
25,38,-0.210042
25,16,-2.195635
25,29,-0.127727
25,35,0.217126
25,18,0.498028
25,23,-0.254303
25,4,-0.075513
25,43,0.341073
25,39,-1.953965
25,42,0.342768
25,20,0.203137
25,3,-1.837739
25,25,0.370043
25,31,0.376977
25,33,-0.074292
25,48,0.226036
25,11,0.081312
25,19,-0.795862
25,30,-1.22853
26,40,0.119941
26,7,-2.044841
26,1,0.559278
26,17,-1.538697
26,15,-0.104866
26,14,-0.247171
26,8,-0.774778
26,6,0.089325
26,34,0.120369
26,5,-0.705473
26,37,-0.861694
26,27,-0.422269
26,2,-1.057244
26,47,-0.837787
26,49,0.43145
26,13,0.621532
26,44,0.430997
26,32,-2.152711
26,36,0.019075
26,46,0.545833
26,12,0.441088
26,45,-0.118509
26,41,0.466993
26,26,-0.869676
26,28,0.12086
26,0,-1.842274
26,10,0.616534
26,21,0.181284
26,9,0.519207
26,24,-0.33319
26,22,-0.56453
26,38,-0.177067
26,16,-2.276072
26,29,-0.091698
26,35,0.222778
26,18,0.51807
26,23,-0.254303
26,4,-0.075513
26,43,0.341073
26,39,-1.953965
26,42,0.324492
26,20,0.17679
26,3,-1.837739
26,25,0.370043
26,31,0.376977
26,33,-0.074292
26,48,0.226036
26,11,0.081312
26,19,-0.853684
26,30,-1.405677
27,40,0.120198
27,7,-2.044841
27,1,0.59961
27,17,-1.538697
27,15,-0.117944
27,14,-0.296995
27,8,-0.774778
27,6,0.089325
27,34,0.120369
27,5,-0.77463
27,37,-0.861694
27,27,-0.422269
27,2,-1.078814
27,47,-0.837787
27,49,0.43145
27,13,0.621532
27,44,0.448256
27,32,-2.152711
27,36,0.019075
27,46,0.545833
27,12,0.443936
27,45,-0.118509
27,41,0.466993
27,26,-0.898008
27,28,0.12086
27,0,-1.842274
27,10,0.616534
27,21,0.150905
27,9,0.543245
27,24,-0.33319
27,22,-0.62031
27,38,-0.177067
27,16,-2.276072
27,29,-0.065913
27,35,0.222778
27,18,0.51807
27,23,-0.254303
27,4,-0.047349
27,43,0.355549
27,39,-2.058568
27,42,0.328852
27,20,0.17679
27,3,-1.837739
27,25,0.370043
27,31,0.376977
27,33,-0.074292
27,48,0.249004
27,11,0.081312
27,19,-0.896612
27,30,-1.565109
28,40,0.120198
28,7,-2.140357
28,1,0.59961
28,17,-1.538697
28,15,-0.115186
28,14,-0.291433
28,8,-0.789422
28,6,0.138054
28,34,0.120369
28,5,-0.77463
28,37,-0.861694
28,27,-0.399011
28,2,-1.078814
28,47,-0.837787
28,49,0.43145
28,13,0.621532
28,44,0.503202
28,32,-2.152711
28,36,0.031097
28,46,0.603352
28,12,0.443936
28,45,-0.107763
28,41,0.515119
28,26,-0.898008
28,28,0.12086
28,0,-1.903119
28,10,0.616534
28,21,0.150905
28,9,0.590935
28,24,-0.318137
28,22,-0.62031
28,38,-0.177067
28,16,-2.276072
28,29,-0.090607
28,35,0.222778
28,18,0.51807
28,23,-0.254303
28,4,-0.047349
28,43,0.355549
28,39,-2.058568
28,42,0.328852
28,20,0.17679
28,3,-1.953965
28,25,0.410277
28,31,0.431819
28,33,-0.065758
28,48,0.249004
28,11,0.106477
28,19,-0.896612
28,30,-1.565109
29,40,0.120198
29,7,-2.140357
29,1,0.59961
29,17,-1.650398
29,15,-0.141645
29,14,-0.291433
29,8,-0.789422
29,6,0.138054
29,34,0.120369
29,5,-0.77463
29,37,-0.861694
29,27,-0.467363
29,2,-1.078814
29,47,-0.837787
29,49,0.43145
29,13,0.621532
29,44,0.507611
29,32,-2.23744
29,36,0.031097
29,46,0.630151
29,12,0.443936
29,45,-0.128029
29,41,0.515119
29,26,-0.898008
29,28,0.159595
29,0,-1.903119
29,10,0.650114
29,21,0.150905
29,9,0.590935
29,24,-0.318137
29,22,-0.62031
29,38,-0.179049
29,16,-2.348465
29,29,-0.08747
29,35,0.261935
29,18,0.51807
29,23,-0.254303
29,4,-0.047349
29,43,0.393459
29,39,-2.152711
29,42,0.41219
29,20,0.185018
29,3,-1.953965
29,25,0.410277
29,31,0.429941
29,33,-0.053259
29,48,0.249004
29,11,0.106477
29,19,-0.896612
29,30,-1.708598
30,40,0.120198
30,7,-2.140357
30,1,0.59961
30,17,-1.656275
30,15,-0.154962
30,14,-0.333679
30,8,-0.848953
30,6,0.138054
30,34,0.125534
30,5,-0.840066
30,37,-0.861694
30,27,-0.467363
30,2,-1.078814
30,47,-0.837787
30,49,0.474553
30,13,0.685151
30,44,0.507611
30,32,-2.313696
30,36,0.057427
30,46,0.662964
30,12,0.443936
30,45,-0.113269
30,41,0.515119
30,26,-0.898008
30,28,0.158356
30,0,-1.903119
30,10,0.650114
30,21,0.132034
30,9,0.643093
30,24,-0.288423
30,22,-0.62031
30,38,-0.179049
30,16,-2.348465
30,29,-0.08747
30,35,0.261935
30,18,0.575708
30,23,-0.254303
30,4,-0.066601
30,43,0.393459
30,39,-2.152711
30,42,0.41219
30,20,0.164559
30,3,-1.953965
30,25,0.410277
30,31,0.429941
30,33,-0.053259
30,48,0.287614
30,11,0.106477
30,19,-0.896612
30,30,-1.708598
31,40,0.131202
31,7,-2.140357
31,1,0.628347
31,17,-1.699874
31,15,-0.154962
31,14,-0.333679
31,8,-0.848953
31,6,0.138054
31,34,0.113293
31,5,-0.840066
31,37,-0.846892
31,27,-0.467363
31,2,-1.078814
31,47,-0.837787
31,49,0.484338
31,13,0.710261
31,44,0.507611
31,32,-2.313696
31,36,0.051372
31,46,0.662964
31,12,0.443936
31,45,-0.096939
31,41,0.54003
31,26,-0.883747
31,28,0.158356
31,0,-1.936599
31,10,0.650114
31,21,0.152084
31,9,0.643093
31,24,-0.267644
31,22,-0.623058
31,38,-0.179049
31,16,-2.348465
31,29,-0.044436
31,35,0.261935
31,18,0.575708
31,23,-0.254303
31,4,-0.066601
31,43,0.393459
31,39,-2.152711
31,42,0.411213
31,20,0.164559
31,3,-2.058568
31,25,0.410277
31,31,0.429941
31,33,-0.053259
31,48,0.287614
31,11,0.106477
31,19,-0.87707
31,30,-1.837739
32,40,0.131202
32,7,-2.140357
32,1,0.705832
32,17,-1.829887
32,15,-0.154962
32,14,-0.329757
