round,client_id,trust_score
17,17,-3.543101
17,15,-0.258554
17,14,-0.344455
17,8,-0.843497
17,6,0.101745
17,34,0.279369
17,5,-0.458555
17,37,-0.551051
17,27,-0.093731
17,2,-0.783534
17,47,-0.440691
17,49,0.345202
17,13,0.694243
17,44,0.467695
17,32,-6.405389
17,36,-0.089245
17,46,0.440394
17,12,0.367418
17,45,0.019872
17,41,0.291845
17,26,-0.810544
17,28,0.151608
17,0,-2.850211
17,10,0.479537
17,21,0.091187
17,9,0.494526
17,24,-0.101017
17,22,-0.297558
17,38,-0.122879
17,16,-5.74061
17,29,-0.094739
17,35,0.230527
17,18,0.406273
17,23,-0.097474
17,4,-0.282618
17,43,0.285402
17,39,-5.682783
17,42,0.356726
17,20,0.253541
17,3,-5.209321
17,25,0.307481
17,31,0.306464
17,33,-0.198029
17,48,0.137405
17,11,0.074771
17,19,-0.731096
17,30,-3.082776
18,40,0.160121
18,7,-5.466641
18,1,0.246656
18,17,-3.543101
18,15,-0.262999
18,14,-0.344455
18,8,-1.028899
18,6,0.13177
18,34,0.276229
18,5,-0.458555
18,37,-0.491472
18,27,-0.093731
18,2,-0.783534
18,47,-0.440691
18,49,0.345202
18,13,0.694243
18,44,0.467695
18,32,-6.405389
18,36,-0.089245
18,46,0.483196
18,12,0.367418
18,45,0.019872
18,41,0.336951
18,26,-0.810544
18,28,0.215567
18,0,-2.914343
18,10,0.52046
18,21,0.091187
18,9,0.494526
18,24,-0.101017
18,22,-0.315495
18,38,-0.122879
18,16,-5.825376
18,29,-0.094739
18,35,0.223227
18,18,0.487656
18,23,-0.148336
18,4,-0.25883
18,43,0.285402
18,39,-5.941053
18,42,0.356726
18,20,0.253541
18,3,-5.209321
18,25,0.307481
18,31,0.306464
18,33,-0.152982
18,48,0.137405
18,11,0.074771
18,19,-0.682832
18,30,-3.082776
19,40,0.204721
19,7,-5.466641
19,1,0.246656
19,17,-3.501541
19,15,-0.262999
19,14,-0.344455
19,8,-1.028899
19,6,0.13177
19,34,0.276229
19,5,-0.47045
19,37,-0.491472
19,27,-0.11702
19,2,-0.775232
19,47,-0.43299
19,49,0.345202
19,13,0.71395
19,44,0.483843
19,32,-6.424778
19,36,-0.089245
19,46,0.483196
19,12,0.367418
19,45,0.019872
19,41,0.368104
19,26,-0.810544
19,28,0.215567
19,0,-2.916588
19,10,0.521656
19,21,0.074283
19,9,0.525148
19,24,-0.101017
19,22,-0.315495
19,38,-0.102806
19,16,-5.746122
19,29,-0.094739
19,35,0.212055
19,18,0.524869
19,23,-0.148336
19,4,-0.25883
19,43,0.285402
19,39,-5.941053
19,42,0.356726
19,20,0.253541
19,3,-5.208915
19,25,0.307481
19,31,0.348133
19,33,-0.152982
19,48,0.137405
19,11,0.074771
19,19,-0.682832
19,30,-3.082776
20,40,0.246872
20,7,-6.083784
20,1,0.331415
20,17,-3.501541
20,15,-0.262999
20,14,-0.344455
20,8,-1.249246
20,6,0.13177
20,34,0.25454
20,5,-0.47045
20,37,-0.549093
20,27,-0.186923
20,2,-0.945895
20,47,-0.43299
20,49,0.393282
20,13,0.71395
20,44,0.483843
20,32,-6.424778
20,36,-0.089245
20,46,0.483196
20,12,0.367418
20,45,0.019872
20,41,0.368104
20,26,-0.810544
20,28,0.188076
20,0,-3.145994
20,10,0.520265
20,21,0.074283
20,9,0.522642
20,24,-0.101017
20,22,-0.315495
20,38,-0.102806
20,16,-5.91409
20,29,-0.094739
20,35,0.228306
20,18,0.524869
20,23,-0.185428
20,4,-0.305224
20,43,0.297318
20,39,-5.941053
20,42,0.353302
20,20,0.253541
20,3,-5.208915
20,25,0.307481
20,31,0.348133
20,33,-0.152982
20,48,0.157109
20,11,0.074771
20,19,-0.682832
20,30,-3.082776
21,40,0.246872
21,7,-6.083784
21,1,0.347252
21,17,-3.501541
21,15,-0.284413
21,14,-0.344455
21,8,-1.249246
21,6,-0.107982
21,34,0.232026
21,5,-0.47045
21,37,-0.549093
21,27,-0.186923
21,2,-1.254802
21,47,-0.43299
21,49,0.393282
21,13,0.778612
21,44,0.50036
21,32,-6.424778
21,36,-0.089245
21,46,0.591591
21,12,0.367418
21,45,0.019872
21,41,0.368104
21,26,-1.279607
21,28,0.188076
21,0,-3.145994
21,10,0.510858
21,21,0.074283
21,9,0.433995
21,24,-0.101017
21,22,-0.745952
21,38,-0.312669
21,16,-5.91409
21,29,-0.094739
21,35,0.202535
21,18,0.524869
21,23,-0.351963
21,4,-0.305224
21,43,0.316832
21,39,-5.941053
21,42,0.38797
21,20,0.253541
21,3,-5.208915
21,25,0.307481
21,31,0.348133
21,33,-0.152982
21,48,0.147514
21,11,0.072919
21,19,-1.075382
21,30,-3.082776
22,40,0.246872
22,7,-6.083784
22,1,0.464208
22,17,-3.445108
22,15,-0.344679
22,14,-0.314721
22,8,-1.249246
22,6,-0.100923
22,34,0.154725
22,5,-0.47045
22,37,-0.549093
22,27,-0.186923
22,2,-1.135661
22,47,-0.43299
22,49,0.393282
22,13,0.778612
22,44,0.50036
22,32,-6.424778
22,36,-0.089245
22,46,0.591591
22,12,0.445212
22,45,0.019872
22,41,0.368104
22,26,-1.450412
22,28,0.188076
22,0,-3.145994
22,10,0.629596
22,21,0.147656
22,9,0.433995
22,24,-0.077322
22,22,-0.667618
22,38,-0.231558
22,16,-5.91409
22,29,-0.089194
22,35,0.202535
22,18,0.524869
22,23,-0.351963
22,4,-0.305224
22,43,0.316832
22,39,-6.447
22,42,0.377541
22,20,0.253541
22,3,-5.208915
22,25,0.307481
22,31,0.446733
22,33,-0.152982
22,48,0.147514
22,11,0.072919
22,19,-0.94851
22,30,-3.710902
23,40,0.246872
23,7,-6.120348
23,1,0.571257
23,17,-3.653202
23,15,-0.344679
23,14,-0.314721
23,8,-1.249246
23,6,-0.06477
23,34,0.112259
23,5,-0.47045
23,37,-0.473517
23,27,-0.251597
23,2,-1.054748
23,47,-0.43299
23,49,0.45572
23,13,0.778612
23,44,0.50036
23,32,-6.91356
23,36,-0.089245
23,46,0.591591
23,12,0.445212
23,45,0.004478
23,41,0.415612
23,26,-1.450412
23,28,0.188076
23,0,-3.145994
23,10,0.629596
23,21,0.170584
23,9,0.433995
23,24,-0.077322
23,22,-0.687581
23,38,-0.231558
23,16,-6.037826
23,29,-0.089194
23,35,0.202535
23,18,0.524869
23,23,-0.397793
23,4,-0.220828
23,43,0.316832
23,39,-6.447
23,42,0.377541
23,20,0.253541
23,3,-5.208915
23,25,0.327363
23,31,0.446733
23,33,-0.152982
23,48,0.180027
23,11,0.079034
23,19,-0.94851
23,30,-3.710902
24,40,0.246872
24,7,-6.523828
24,1,0.571257
24,17,-3.653202
24,15,-0.344679
24,14,-0.314721
24,8,-1.249246
24,6,-0.06477
24,34,0.154431
24,5,-0.47045
24,37,-0.473517
24,27,-0.180245
24,2,-1.038375
24,47,-0.43299
24,49,0.45572
24,13,0.778612
24,44,0.50036
24,32,-7.158624
24,36,-0.059711
24,46,0.591591
24,12,0.544027
24,45,0.004478
24,41,0.415612
24,26,-1.450412
24,28,0.188076
24,0,-3.150249
24,10,0.629596
24,21,0.196477
24,9,0.433995
24,24,-0.009788
24,22,-0.687581
24,38,-0.229012
24,16,-5.995358
24,29,-0.089194
24,35,0.202535
24,18,0.524869
24,23,-0.413965
24,4,-0.130112
24,43,0.316832
24,39,-6.697232
24,42,0.46256
24,20,0.362211
24,3,-5.208915
24,25,0.327363
24,31,0.446733
24,33,-0.171316
24,48,0.22829
24,11,0.079034
24,19,-0.918388
24,30,-3.710902
25,40,0.246872
25,7,-7.102054
25,1,0.571257
25,17,-3.653202
25,15,-0.344679
25,14,-0.314721
25,8,-1.512882
25,6,-0.06477
25,34,0.154431
25,5,-0.47045
25,37,-0.599317
25,27,-0.180245
25,2,-1.038375
25,47,-0.43299
25,49,0.467093
25,13,0.778612
25,44,0.50036
25,32,-7.606667
25,36,-0.059711
25,46,0.610386
25,12,0.496304
25,45,-0.08076
25,41,0.353293
25,26,-1.592113
25,28,0.188076
25,0,-3.150249
25,10,0.629596
25,21,0.196477
25,9,0.433995
25,24,-0.233184
25,22,-0.687581
25,38,-0.229012
25,16,-5.995358
25,29,-0.089194
25,35,0.182654
25,18,0.574981
25,23,-0.413965
25,4,-0.130112
25,43,0.3133
25,39,-6.697232
25,42,0.46424
25,20,0.347691
25,3,-5.208915
25,25,0.31921
25,31,0.446733
25,33,-0.171316
25,48,0.205089
25,11,0.082464
25,19,-1.07457
25,30,-3.710902
26,40,0.246872
26,7,-7.102054
26,1,0.571257
26,17,-3.653202
26,15,-0.344679
26,14,-0.314721
26,8,-1.512882
26,6,-0.06477
26,34,0.154431
26,5,-0.509047
26,37,-0.548714
26,27,-0.263657
26,2,-1.038375
26,47,-0.43299
26,49,0.467093
26,13,0.766099
26,44,0.50036
26,32,-7.767376
26,36,-0.059711
26,46,0.595155
26,12,0.496304
26,45,-0.075386
26,41,0.387515
26,26,-1.592113
26,28,0.208132
26,0,-3.15073
26,10,0.663642
26,21,0.196477
26,9,0.433995
26,24,-0.233184
26,22,-0.687581
26,38,-0.203408
26,16,-6.114699
26,29,-0.117537
26,35,0.193717
26,18,0.610829
26,23,-0.413965
26,4,-0.130112
26,43,0.3133
26,39,-6.697232
26,42,0.436144
26,20,0.35329
26,3,-5.208915
26,25,0.31921
26,31,0.446733
26,33,-0.171316
26,48,0.205089
26,11,0.082464
26,19,-1.051628
26,30,-4.043271
27,40,0.297868
27,7,-7.102054
27,1,0.624871
27,17,-3.653202
27,15,-0.379549
27,14,-0.315109
27,8,-1.512882
27,6,-0.06477
27,34,0.154431
27,5,-0.573221
27,37,-0.548714
27,27,-0.263657
27,2,-1.006747
27,47,-0.43299
27,49,0.467093
27,13,0.766099
27,44,0.515886
27,32,-7.767376
27,36,-0.059711
27,46,0.595155
27,12,0.510294
27,45,-0.075386
27,41,0.387515
27,26,-1.643326
27,28,0.208132
27,0,-3.15073
27,10,0.663642
27,21,0.199607
27,9,0.500159
27,24,-0.233184
27,22,-0.681715
27,38,-0.203408
27,16,-6.114699
27,29,-0.115153
27,35,0.193717
27,18,0.610829
27,23,-0.413965
27,4,-0.105658
27,43,0.3462
27,39,-7.12397
27,42,0.483513
27,20,0.35329
27,3,-5.208915
27,25,0.31921
27,31,0.446733
27,33,-0.171316
27,48,0.19395
27,11,0.082464
27,19,-0.987235
27,30,-4.3289
28,40,0.297868
28,7,-7.178117
28,1,0.624871
28,17,-3.653202
28,15,-0.355664
28,14,-0.273785
28,8,-1.58146
28,6,-0.116991
28,34,0.154431
28,5,-0.573221
28,37,-0.548714
28,27,-0.296023
28,2,-1.006747
28,47,-0.43299
28,49,0.467093
28,13,0.766099
28,44,0.57404
28,32,-7.767376
28,36,-0.063553
28,46,0.639286
28,12,0.510294
28,45,-0.054454
28,41,0.424932
28,26,-1.643326
28,28,0.208132
28,0,-3.072247
28,10,0.663642
28,21,0.199607
28,9,0.571725
28,24,-0.232663
28,22,-0.681715
28,38,-0.203408
28,16,-6.114699
28,29,-0.078453
28,35,0.193717
28,18,0.610829
28,23,-0.413965
28,4,-0.105658
28,43,0.3462
28,39,-7.12397
28,42,0.483513
28,20,0.35329
28,3,-5.414161
28,25,0.384223
28,31,0.48983
28,33,-0.185141
28,48,0.19395
28,11,0.090462
28,19,-0.987235
28,30,-4.3289
29,40,0.297868
29,7,-7.178117
29,1,0.624871
29,17,-3.595901
29,15,-0.336954
29,14,-0.273785
29,8,-1.58146
29,6,-0.116991
29,34,0.154431
29,5,-0.573221
29,37,-0.548714
29,27,-0.360467
29,2,-1.006747
29,47,-0.43299
29,49,0.467093
29,13,0.766099
29,44,0.594496
29,32,-7.821965
29,36,-0.063553
29,46,0.650265
29,12,0.510294
29,45,-0.047105
29,41,0.424932
29,26,-1.643326
29,28,0.185416
29,0,-3.072247
29,10,0.663656
29,21,0.199607
29,9,0.571725
29,24,-0.232663
29,22,-0.681715
29,38,-0.191074
29,16,-6.04686
29,29,-0.062928
29,35,0.211608
29,18,0.610829
29,23,-0.413965
29,4,-0.105658
29,43,0.350272
29,39,-7.144272
29,42,0.503701
29,20,0.374827
29,3,-5.414161
29,25,0.384223
29,31,0.503851
29,33,-0.235149
29,48,0.19395
29,11,0.090462
29,19,-0.987235
29,30,-4.495859
30,40,0.297868
30,7,-7.178117
30,1,0.624871
30,17,-3.82531
30,15,-0.351622
30,14,-0.376239
30,8,-1.729613
30,6,-0.116991
30,34,0.161236
30,5,-0.691952
30,37,-0.548714
30,27,-0.360467
30,2,-1.006747
30,47,-0.43299
30,49,0.552085
30,13,0.816647
30,44,0.594496
30,32,-8.390611
30,36,-0.051645
30,46,0.737163
30,12,0.510294
30,45,-0.05882
30,41,0.424932
30,26,-1.643326
30,28,0.188586
30,0,-3.072247
30,10,0.663656
30,21,0.186767
30,9,0.601088
30,24,-0.233851
30,22,-0.681715
30,38,-0.191074
30,16,-6.04686
30,29,-0.062928
30,35,0.211608
30,18,0.700626
30,23,-0.413965
30,4,-0.100644
30,43,0.350272
30,39,-7.144272
30,42,0.503701
30,20,0.328741
30,3,-5.414161
30,25,0.384223
30,31,0.503851
30,33,-0.235149
30,48,0.196839
30,11,0.090462
30,19,-0.987235
30,30,-4.495859
